player_id,player_display_name,position,season,week,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_fumbles_lost,receptions,targets,receiving_yards,receiving_tds,receiving_first_downs,receiving_fumbles_lost,fg_made,fg_att,fg_long,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,pat_made,pat_att,pt_att,pt_yards,pt_net_yards,pt_long,pt_inside_20
00-0002958,Mark Chmura,TE,1999,2,REG,1999_02_GB_DET,GB,DET,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002970,Bob Christian,FB,1999,2,REG,1999_02_ATL_DAL,ATL,DAL,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002975,Steve Christie,K,1999,2,REG,1999_02_NYJ_BUF,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,35,0,0,1,0,0,0,2,2,0,0,0,,0
00-0003103,Cameron Cleeland,TE,1999,2,REG,1999_02_NO_SF,NO,SF,0,0,0,0,0,0,0,0,0,0,0,0,2,4,32,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003142,Ben Coates,TE,1999,2,REG,1999_02_IND_NE,NE,IND,0,0,0,0,0,0,0,0,0,0,0,0,4,9,34,2,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003266,Bobby Collins,TE,1999,2,REG,1999_02_NYJ_BUF,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003271,Cecil Collins,RB,1999,2,REG,1999_02_ARI_MIA,MIA,ARI,0,0,0,0,0,0,0,15,45,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003292,Kerry Collins,QB,1999,2,REG,1999_02_WAS_NYG,NYG,WAS,3,7,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003378,Albert Connell,WR,1999,2,REG,1999_02_WAS_NYG,WAS,NYG,0,0,0,0,0,0,0,0,0,0,0,0,4,8,29,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003395,Brett Conway,K,1999,2,REG,1999_02_WAS_NYG,WAS,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48,0,0,0,1,0,0,5,6,0,0,0,,0
00-0003396,Curtis Conway,WR,1999,2,REG,1999_02_SEA_CHI,CHI,SEA,0,0,0,0,0,0,0,1,-2,0,0,0,3,7,26,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003441,Andre Cooper,WR,1999,2,REG,1999_02_DEN_KC,DEN,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003535,Tim Couch,QB,1999,2,REG,1999_02_CLE_TEN,CLE,TEN,12,24,134,1,0,7,-44,5,40,0,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003610,Aaron Craver,FB,1999,2,REG,1999_02_NO_SF,NO,SF,0,0,0,0,0,0,0,3,4,0,0,0,3,6,14,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003681,Howard Cross,TE,1999,2,REG,1999_02_WAS_NYG,NYG,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003700,Germane Crowell,WR,1999,2,REG,1999_02_GB_DET,DET,GB,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003715,Carlester Crumpler,TE,1999,2,REG,1999_02_OAK_MIN,MIN,LV,0,0,0,0,0,0,0,0,0,0,0,0,1,2,31,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003761,Randall Cunningham,QB,1999,2,REG,1999_02_OAK_MIN,MIN,LV,23,39,364,2,2,6,-44,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003762,Richie Cunningham,K,1999,2,REG,1999_02_ATL_DAL,DAL,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,23,0,1,0,0,0,0,0,0,0,0,0,,0
00-0003841,Brad Daluiso,K,1999,2,REG,1999_02_WAS_NYG,NYG,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,3,0,0,0,,0
00-0004052,Stephen Davis,RB,1999,2,REG,1999_02_WAS_NYG,WAS,NYG,0,0,0,0,0,0,0,23,126,3,8,0,1,2,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004054,Terrell Davis,RB,1999,2,REG,1999_02_DEN_KC,DEN,KC,0,0,0,0,0,0,0,21,79,1,4,1,2,2,18,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004063,Tyrone Davis,TE,1999,2,REG,1999_02_GB_DET,GB,DET,0,0,0,0,0,0,0,0,0,0,0,0,2,3,27,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004077,Sean Dawkins,WR,1999,2,REG,1999_02_SEA_CHI,SEA,CHI,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004079,Lawrence Dawsey,WR,1999,2,REG,1999_02_NO_SF,NO,SF,0,0,0,0,0,0,0,0,0,0,0,0,3,4,34,1,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004091,Phil Dawson,K,1999,2,REG,1999_02_CLE_TEN,CLE,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41,0,0,0,1,0,0,0,0,0,0,0,,0
00-0004147,Al Del Greco,K,1999,2,REG,1999_02_CLE_TEN,TEN,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35,0,0,1,0,0,0,3,3,0,0,0,,0
00-0004172,Greg DeLong,TE,1999,2,REG,1999_02_PIT_BAL,BAL,PIT,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004293,Trent Dilfer,QB,1999,2,REG,1999_02_TB_PHI,TB,PHI,7,14,89,2,2,2,-25,5,10,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004294,Ken Dilger,TE,1999,2,REG,1999_02_IND_NE,IND,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004304,Corey Dillon,RB,1999,2,REG,1999_02_SD_CIN,CIN,LAC,0,0,0,0,0,0,0,12,37,0,2,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004386,Chris Doering,WR,1999,2,REG,1999_02_DEN_KC,DEN,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004463,Dameane Douglas,WR,1999,2,REG,1999_02_TB_PHI,PHI,TB,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004524,Troy Drayton,TE,1999,2,REG,1999_02_ARI_MIA,MIA,ARI,0,0,0,0,0,0,0,0,0,0,0,0,5,7,50,1,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004574,Rickey Dudley,TE,1999,2,REG,1999_02_OAK_MIN,LV,MIN,0,0,0,0,0,0,0,0,0,0,0,0,2,4,49,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004640,Warrick Dunn,RB,1999,2,REG,1999_02_TB_PHI,TB,PHI,0,0,0,0,0,0,0,24,82,0,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004673,Tim Dwight,WR,1999,2,REG,1999_02_ATL_DAL,ATL,DAL,0,0,0,0,0,0,0,0,0,0,0,0,1,1,45,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004694,Kevin Dyson,WR,1999,2,REG,1999_02_CLE_TEN,TEN,CLE,0,0,0,0,0,0,0,0,0,0,0,0,5,7,52,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004705,Quinn Early,WR,1999,2,REG,1999_02_NYJ_BUF,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004780,Troy Edwards,WR,1999,2,REG,1999_02_PIT_BAL,PIT,BAL,0,0,0,0,0,0,0,0,0,0,0,0,5,7,38,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004811,Jason Elam,K,1999,2,REG,1999_02_DEN_KC,DEN,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,0,0,0,0,1,0,1,1,0,0,0,,0
00-0004888,Bert Emanuel,WR,1999,2,REG,1999_02_TB_PHI,TB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004915,Bobby Engram,WR,1999,2,REG,1999_02_SEA_CHI,CHI,SEA,0,0,0,0,0,0,0,0,0,0,0,0,3,8,33,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004916,Curtis Enis,RB,1999,2,REG,1999_02_SEA_CHI,CHI,SEA,0,0,0,0,0,0,0,25,94,1,6,1,3,7,29,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004972,Chuck Evans,RB,1999,2,REG,1999_02_PIT_BAL,BAL,PIT,0,0,0,0,0,0,0,4,13,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005060,Chad Fann,TE,1999,2,REG,1999_02_NO_SF,SF,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005091,Kevin Faulk,RB,1999,2,REG,1999_02_IND_NE,NE,IND,0,0,0,0,0,0,0,5,9,0,0,1,1,2,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005106,Brett Favre,QB,1999,2,REG,1999_02_GB_DET,GB,DET,20,41,288,0,1,1,-5,2,1,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005113,Jeff Feagles,P,1999,2,REG,1999_02_SEA_CHI,SEA,CHI,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,209,135,52,1
00-0005324,Terrell Fletcher,RB,1999,2,REG,1999_02_SD_CIN,LAC,CIN,0,0,0,0,0,0,0,3,9,0,1,0,2,3,6,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005361,William Floyd,FB,1999,2,REG,1999_02_JAX_CAR,CAR,JAX,0,0,0,0,0,0,0,2,5,0,0,0,2,2,13,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005363,Doug Flutie,QB,1999,2,REG,1999_02_NYJ_BUF,BUF,NYJ,15,25,160,0,0,0,0,7,67,1,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005379,Glenn Foley,QB,1999,2,REG,1999_02_SEA_CHI,SEA,CHI,18,30,283,2,0,6,-34,3,-1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005562,Antonio Freeman,WR,1999,2,REG,1999_02_GB_DET,GB,DET,0,0,0,0,0,0,0,0,0,0,0,0,6,17,85,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005616,Irving Fryar,WR,1999,2,REG,1999_02_WAS_NYG,WAS,NYG,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005668,Oronde Gadsden,WR,1999,2,REG,1999_02_ARI_MIA,MIA,ARI,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005741,Rich Gannon,QB,1999,2,REG,1999_02_OAK_MIN,LV,MIN,21,33,248,1,0,1,-8,5,48,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005771,Chris Gardocki,P,1999,2,REG,1999_02_CLE_TEN,CLE,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,239,210,55,2
00-0005779,Charlie Garner,RB,1999,2,REG,1999_02_NO_SF,SF,NO,0,0,0,0,0,0,0,12,72,0,4,0,5,5,88,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005822,Sam Gash,FB,1999,2,REG,1999_02_NYJ_BUF,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,3,5,18,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005883,Eddie George,RB,1999,2,REG,1999_02_CLE_TEN,TEN,CLE,0,0,0,0,0,0,0,31,97,2,9,0,4,4,27,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006043,Terry Glenn,WR,1999,2,REG,1999_02_IND_NE,NE,IND,0,0,0,0,0,0,0,0,0,0,0,0,7,10,122,0,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006047,Andrew Glover,TE,1999,2,REG,1999_02_OAK_MIN,MIN,LV,0,0,0,0,0,0,0,0,0,0,0,0,4,9,60,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006101,Tony Gonzalez,TE,1999,2,REG,1999_02_DEN_KC,KC,DEN,0,0,0,0,0,0,0,0,0,0,0,0,2,2,27,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006133,Hunter Goodwin,TE,1999,2,REG,1999_02_ARI_MIA,MIA,ARI,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006181,Toby Gowin,P,1999,2,REG,1999_02_ATL_DAL,DAL,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,3,6,221,217,51,2
00-0006182,Brian Gowins,K,1999,2,REG,1999_02_SEA_CHI,CHI,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,43,0,1,0,1,0,0,1,1,0,0,0,,0
00-0006210,Jeff Graham,WR,1999,2,REG,1999_02_SD_CIN,LAC,CIN,0,0,0,0,0,0,0,0,0,0,0,0,2,3,45,1,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006212,Kent Graham,QB,1999,2,REG,1999_02_WAS_NYG,NYG,WAS,20,31,268,1,1,2,-22,2,5,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006223,Martin Gramatica,K,1999,2,REG,1999_02_TB_PHI,TB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,51,0,1,0,0,1,0,1,1,0,0,0,,0
00-0006299,Tony Graziani,QB,1999,2,REG,1999_02_ATL_DAL,ATL,DAL,7,16,90,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006300,Elvis Grbac,QB,1999,2,REG,1999_02_DEN_KC,KC,DEN,15,20,179,0,1,1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006322,E.G. Green,WR,1999,2,REG,1999_02_IND_NE,IND,NE,0,0,0,0,0,0,0,0,0,0,0,0,5,9,61,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006331,Jacquez Green,WR,1999,2,REG,1999_02_TB_PHI,TB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006359,Yatil Green,WR,1999,2,REG,1999_02_ARI_MIA,MIA,ARI,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006380,Scott Greene,RB,1999,2,REG,1999_02_IND_NE,IND,NE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006423,Brian Griese,QB,1999,2,REG,1999_02_DEN_KC,DEN,KC,11,16,107,0,1,2,-16,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006456,Howard Griffith,RB,1999,2,REG,1999_02_DEN_KC,DEN,KC,0,0,0,0,0,0,0,1,2,0,0,0,4,4,20,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006482,Clif Groce,FB,1999,2,REG,1999_02_SD_CIN,CIN,LAC,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006662,John Hall,K,1999,2,REG,1999_02_NYJ_BUF,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31,0,0,1,0,0,0,0,0,0,0,0,,0
00-0006692,Ty Hallock,LB,1999,2,REG,1999_02_SEA_CHI,CHI,SEA,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006800,Jason Hanson,K,1999,2,REG,1999_02_GB_DET,DET,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48,0,0,0,1,0,0,2,2,0,0,0,,0
00-0006803,Byron Hanspard,RB,1999,2,REG,1999_02_ATL_DAL,ATL,DAL,0,0,0,0,0,0,0,19,76,0,2,0,1,5,7,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006808,Jim Harbaugh,QB,1999,2,REG,1999_02_SD_CIN,LAC,CIN,15,27,159,2,0,4,-26,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006949,Jackie Harris,TE,1999,2,REG,1999_02_CLE_TEN,TEN,CLE,0,0,0,0,0,0,0,0,0,0,0,0,2,3,16,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006977,Mark Harris,WR,1999,2,REG,1999_02_NO_SF,SF,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006994,Ronnie Harris,WR,1999,2,REG,1999_02_ATL_DAL,ATL,DAL,0,0,0,0,0,0,0,0,0,0,0,0,3,4,46,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007024,Marvin Harrison,WR,1999,2,REG,1999_02_IND_NE,IND,NE,0,0,0,0,0,0,0,0,0,0,0,0,7,11,105,3,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007093,Andre Hastings,WR,1999,2,REG,1999_02_NO_SF,NO,SF,0,0,0,0,0,0,0,0,0,0,0,0,2,3,23,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007120,Courtney Hawkins,WR,1999,2,REG,1999_02_PIT_BAL,PIT,BAL,0,0,0,0,0,0,0,0,0,0,0,0,6,8,54,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007254,William Henderson,FB,1999,2,REG,1999_02_GB_DET,GB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007308,Craig Hentrich,P,1999,2,REG,1999_02_CLE_TEN,TEN,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,159,156,52,3
00-0007389,Skip Hicks,RB,1999,2,REG,1999_02_WAS_NYG,WAS,NYG,0,0,0,0,0,0,0,8,22,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007436,Greg Hill,RB,1999,2,REG,1999_02_GB_DET,DET,GB,0,0,0,0,0,0,0,3,8,0,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007468,Ike Hilliard,WR,1999,2,REG,1999_02_WAS_NYG,NYG,WAS,0,0,0,0,0,0,0,0,0,0,0,0,8,10,114,1,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007520,Leroy Hoard,RB,1999,2,REG,1999_02_OAK_MIN,MIN,LV,0,0,0,0,0,0,0,2,-1,0,0,0,1,1,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007530,Billy Joe Hobert,QB,1999,2,REG,1999_02_NO_SF,NO,SF,20,37,223,3,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007622,Mike Hollis,K,1999,2,REG,1999_02_JAX_CAR,JAX,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,40,0,0,2,1,0,0,1,1,0,0,0,,0
00-0007661,Priest Holmes,RB,1999,2,REG,1999_02_PIT_BAL,BAL,PIT,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007969,Richard Huntley,RB,1999,2,REG,1999_02_PIT_BAL,PIT,BAL,0,0,0,0,0,0,0,10,49,1,3,0,2,3,10,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007983,Michael Husted,K,1999,2,REG,1999_02_OAK_MIN,LV,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,42,0,0,2,1,0,0,1,1,0,0,0,,0
00-0008044,Michael Irvin,WR,1999,2,REG,1999_02_ATL_DAL,DAL,ATL,0,0,0,0,0,0,0,0,0,0,0,0,2,5,13,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008046,Sedrick Irvin,RB,1999,2,REG,1999_02_GB_DET,DET,GB,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008059,Qadry Ismail,WR,1999,2,REG,1999_02_PIT_BAL,BAL,PIT,0,0,0,0,0,0,0,0,0,0,0,0,4,12,53,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008060,Raghib Ismail,WR,1999,2,REG,1999_02_ATL_DAL,DAL,ATL,0,0,0,0,0,0,0,0,0,0,0,0,1,3,38,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008080,Chris Jacke,K,1999,2,REG,1999_02_ARI_MIA,ARI,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,44,0,0,2,1,0,0,1,1,0,0,0,,0
00-0008210,Willie Jackson,WR,1999,2,REG,1999_02_SD_CIN,CIN,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008241,Edgerrin James,RB,1999,2,REG,1999_02_IND_NE,IND,NE,0,0,0,0,0,0,0,32,118,1,7,1,1,2,9,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008313,Shawn Jefferson,WR,1999,2,REG,1999_02_IND_NE,NE,IND,0,0,0,0,0,0,0,0,0,0,0,0,3,5,34,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008329,Dietrich Jells,WR,1999,2,REG,1999_02_TB_PHI,PHI,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008400,James Jett,WR,1999,2,REG,1999_02_OAK_MIN,LV,MIN,0,0,0,0,0,0,0,0,0,0,0,0,2,4,40,1,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008401,John Jett,P,1999,2,REG,1999_02_GB_DET,DET,GB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,206,180,54,2
00-0008430,Anthony Johnson,RB,1999,2,REG,1999_02_JAX_CAR,CAR,JAX,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008442,Brad Johnson,QB,1999,2,REG,1999_02_WAS_NYG,WAS,NYG,20,28,231,3,0,0,0,2,11,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008454,Charles Johnson,WR,1999,2,REG,1999_02_TB_PHI,PHI,TB,0,0,0,0,0,0,0,0,0,0,0,0,3,6,38,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008529,J.J. Johnson,RB,1999,2,REG,1999_02_ARI_MIA,MIA,ARI,0,0,0,0,0,0,0,3,4,0,0,0,1,2,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008560,Kevin Johnson,WR,1999,2,REG,1999_02_CLE_TEN,CLE,TEN,0,0,0,0,0,0,0,0,0,0,0,0,4,4,62,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008561,Keyshawn Johnson,WR,1999,2,REG,1999_02_NYJ_BUF,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,0,0,3,7,47,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008566,Lee Johnson,P,1999,2,REG,1999_02_IND_NE,NE,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,295,237,57,1
00-0008570,LeShon Johnson,RB,1999,2,REG,1999_02_WAS_NYG,NYG,WAS,0,0,0,0,0,0,0,8,18,1,1,1,1,1,8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008593,Norm Johnson,K,1999,2,REG,1999_02_TB_PHI,PHI,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,39,0,0,1,0,0,0,0,0,0,0,0,,0
00-0008598,Pat Johnson,WR,1999,2,REG,1999_02_PIT_BAL,BAL,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008723,Damon Jones,TE,1999,2,REG,1999_02_JAX_CAR,JAX,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,2,31,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
